timestep,episodes,mean_reward,mean_score,mean_stage,mean_length,q1_loss,q2_loss,policy_loss,alpha,entropy,eval_stage1_mean_stage,eval_stage1_mean_reward,eval_stage3_mean_stage,eval_stage3_mean_reward,eval_stage5_mean_stage,eval_stage5_mean_reward,eval_overall_mean_stage,eval_overall_mean_reward
844000,778,7662.032794243613,4600.223377950316,1.78,1146.81,204.03412185668947,204.9204172515869,-554.9829913330078,0.6541596055030823,0.5431897965073585,,,,,,,,
845000,779,7682.364879423353,4608.256701683597,1.78,1150.13,345.8949165344238,345.18650291442873,-555.8764190673828,0.6513257026672363,0.5614167147874832,,,,,,,,
846000,780,7713.834105952018,4624.2293174619435,1.79,1152.57,167.57277435302734,166.65179664611816,-559.6737591552734,0.6486576795578003,0.5555441829562188,,,,,,,,
847000,781,7761.753193807455,4648.218660250598,1.8,1157.67,231.04071563720703,222.14172592163087,-557.2866329956055,0.6427621245384216,0.5563259375095367,,,,,,,,
848000,781,7761.753193807455,4648.218660250598,1.8,1157.67,292.75482345581054,293.4250705718994,-557.3933996582032,0.659518837928772,0.5616196343302726,,,,,,,,
849000,782,7852.258650944927,4701.592134367536,1.81,1165.47,202.41444038391114,202.59719665527345,-558.0753619384766,0.6653441190719604,0.5399861475825309,,,,,,,,
850000,783,7881.099942611705,4719.89620677426,1.81,1169.86,301.73230659484864,305.67711059570314,-558.129751586914,0.6451411843299866,0.5572495663166046,,,,,,,,
851000,784,7844.0897310329865,4700.342165573361,1.8,1167.07,233.43375228881837,248.4875210571289,-557.4954681396484,0.6553723812103271,0.5527154833078385,,,,,,,,
852000,784,7844.0897310329865,4700.342165573361,1.8,1167.07,218.95818161010743,222.48391624450684,-555.5032382202148,0.6409308910369873,0.5596194469928741,,,,,,,,
853000,785,7908.81923069385,4737.479250353728,1.81,1174.72,178.14766471862794,191.03374465942383,-553.7023333740234,0.6515398025512695,0.5472345703840256,,,,,,,,
854000,786,7907.8831579557045,4736.89919049454,1.81,1174.56,254.45410438537598,254.60540580749512,-557.4257830810546,0.6568713784217834,0.5467180073261261,,,,,,,,
855000,786,7907.8831579557045,4736.89919049454,1.81,1174.56,255.2801877593994,265.3609059143066,-557.0248193359375,0.6528337597846985,0.5561749458312988,,,,,,,,
856000,788,7937.912388016698,4756.469304364889,1.81,1176.93,165.5965549468994,158.84891098022462,-557.6687835693359,0.6679700613021851,0.5573415160179138,,,,,,,,
857000,788,7937.912388016698,4756.469304364889,1.81,1176.93,221.4148680114746,222.41015216827392,-560.5322570800781,0.6470173597335815,0.537893925011158,,,,,,,,
858000,788,7937.912388016698,4756.469304364889,1.81,1176.93,222.68918670654296,225.06252967834473,-560.6897601318359,0.6563223600387573,0.5396088042855263,,,,,,,,
859000,789,8040.954227233788,4814.924753327285,1.82,1189.19,264.1538776397705,266.09296272277834,-556.6707647705078,0.6602694988250732,0.548856973350048,,,,,,,,
860000,790,8055.934691217629,4823.66576310865,1.82,1190.88,163.25804336547853,163.70134231567383,-562.2636895751953,0.6664642095565796,0.5463903778791428,,,,,,,,
861000,791,8049.1841451180235,4817.214869013261,1.82,1188.88,249.43454177856447,247.2626171875,-559.2028466796875,0.6442398428916931,0.5566161751747132,,,,,,,,
862000,791,8049.1841451180235,4817.214869013261,1.82,1188.88,225.70079612731934,227.0563437652588,-560.8340716552734,0.6571831703186035,0.5510106208920479,,,,,,,,
863000,792,8058.105144373782,4820.653388044359,1.82,1189.88,318.3101692199707,315.43075271606443,-556.9855688476563,0.6597764492034912,0.5488180851936341,,,,,,,,
864000,793,8119.4078602058835,4851.608560317353,1.83,1195.76,175.01252487182617,172.20626762390137,-563.092866821289,0.6473946571350098,0.5552850848436356,,,,,,,,
865000,794,8182.9991690192755,4887.204850284754,1.84,1202.92,201.55247848510743,199.58632369995118,-560.5124151611328,0.6539933681488037,0.5546511900424957,,,,,,,,
866000,795,8193.829030608525,4891.642157961355,1.84,1203.65,189.02361915588378,192.9710794830322,-561.5250146484375,0.663252592086792,0.5494144144654274,,,,,,,,
867000,796,8235.666711722746,4914.623526543081,1.85,1207.64,195.0623641204834,196.8676030731201,-562.2712951660156,0.6445198655128479,0.553247332572937,,,,,,,,
868000,796,8235.666711722746,4914.623526543081,1.85,1207.64,171.13870330810548,171.1965202331543,-564.9085037231446,0.6522433161735535,0.5591895055770874,,,,,,,,
869000,798,8204.424993589486,4898.771093778359,1.84,1204.34,256.1765682220459,276.8628087615967,-564.6953045654296,0.6773309707641602,0.5476900854706764,,,,,,,,
870000,799,8236.19425719625,4918.44778675761,1.85,1207.01,146.96618690490723,150.1062525177002,-562.4065417480468,0.649817705154419,0.5613941013813019,,,,,,,,
871000,799,8236.19425719625,4918.44778675761,1.85,1207.01,222.50255714416505,222.5283406829834,-565.0023516845703,0.6683963537216187,0.5551190963387489,,,,,,,,
872000,801,8254.845037493888,4923.871232703548,1.85,1209.53,354.4516719818115,357.7865771102905,-562.9933569335938,0.6493566632270813,0.5504334616661072,,,,,,,,
873000,802,8187.932486479807,4886.408030502963,1.84,1202.03,338.8981051635742,306.98399742126463,-564.1397088623047,0.6591794490814209,0.5407754692435265,,,,,,,,
874000,802,8187.932486479807,4886.408030502963,1.84,1202.03,219.58063278198242,218.35053352355956,-565.652377319336,0.6682108640670776,0.5475665691494942,,,,,,,,
875000,803,8247.89563880556,4919.600623434419,1.85,1210.66,172.2674909210205,163.84199104309081,-560.5254827880859,0.6641954183578491,0.5512600740790368,,,,,,,,
876000,804,8160.0235181455,4866.784298577611,1.84,1202.93,306.8170787811279,307.8466672515869,-566.409673461914,0.644888162612915,0.548646057844162,,,,,,,,
877000,805,8158.046213543659,4870.103172605016,1.84,1203.35,175.71314781188966,174.1111730194092,-563.2912750244141,0.6525189876556396,0.5490515255928039,,,,,,,,
878000,806,8145.151349842323,4859.052442848099,1.84,1201.08,200.9337678527832,205.35857467651368,-563.9415576171875,0.6503369212150574,0.5469148150086403,,,,,,,,
879000,807,8187.323481362142,4878.956772118378,1.85,1205.32,204.65324882507323,212.39760620117187,-566.0269445800782,0.6690062284469604,0.5396139714121818,,,,,,,,
880000,807,8187.323481362142,4878.956772118378,1.85,1205.32,211.92237503051757,218.58598167419433,-567.7576721191406,0.6558758020401001,0.5393497759103775,,,,,,,,
881000,808,8222.7902047497,4902.934067894756,1.85,1210.11,224.5136476135254,226.87939109802247,-565.2281628417969,0.6586693525314331,0.5601211279630661,,,,,,,,
882000,809,8278.75261829463,4931.292201431003,1.86,1215.81,188.96281616210936,184.345997467041,-565.8311309814453,0.6488169431686401,0.5573710358142853,,,,,,,,
883000,809,8278.75261829463,4931.292201431003,1.86,1215.81,200.33666831970214,197.9785775756836,-565.259375,0.6405205130577087,0.5383927869796753,,,,,,,,
884000,810,8346.838828487662,4967.5678868232235,1.87,1223.6,214.75415657043456,208.8473927307129,-567.6132214355468,0.6360361576080322,0.5487898182868958,,,,,,,,
885000,811,8354.927621262266,4974.988862313126,1.87,1224.8,263.3815299987793,270.73579277038573,-567.2563677978516,0.6679438352584839,0.5506555160880089,,,,,,,,
886000,812,8403.548064134044,4999.137994937182,1.88,1230.83,241.05432426452637,240.49625778198242,-562.8164416503906,0.6559250354766846,0.5393588829040528,,,,,,,,
887000,812,8403.548064134044,4999.137994937182,1.88,1230.83,218.9889136505127,224.00411437988282,-567.2121435546875,0.6310794353485107,0.5517925244569778,,,,,,,,
888000,813,8485.87207206282,5049.5435481014465,1.89,1239.13,322.10718627929685,320.69259506225586,-567.1657348632813,0.6588152050971985,0.5585621786117554,,,,,,,,
889000,814,8472.241382412205,5043.68013506599,1.89,1237.33,340.84126556396484,333.7094426727295,-569.0495935058593,0.6342164278030396,0.5600740659236908,,,,,,,,
890000,814,8472.241382412205,5043.68013506599,1.89,1237.33,225.36365577697754,222.85408462524413,-565.7970715332032,0.6389376521110535,0.5582328185439109,,,,,,,,
891000,815,8575.006548698877,5103.126314673873,1.9,1248.19,222.288570022583,224.3631457519531,-566.4201770019531,0.6454541087150574,0.5500704032182694,,,,,,,,
892000,815,8575.006548698877,5103.126314673873,1.9,1248.19,171.4391047668457,174.2354485321045,-563.1919311523437,0.6466882228851318,0.5628496676683425,,,,,,,,
893000,816,8710.253060267225,5181.344849450464,1.92,1260.16,220.7907799911499,223.9400030517578,-566.3978750610352,0.6554660201072693,0.5546947392821312,,,,,,,,
894000,817,8669.119142275,5158.775060867485,1.91,1255.17,221.71217567443847,224.8673992919922,-568.3065667724609,0.6424386501312256,0.5488053882122039,,,,,,,,
895000,818,8711.5983624539,5179.46176552674,1.92,1258.96,238.41304092407228,238.49666168212892,-568.2297436523437,0.6647971868515015,0.5521113064885139,,,,,,,,
896000,819,8725.386859662749,5185.819709735177,1.92,1260.16,330.970054397583,341.0263548278809,-564.9714770507812,0.6398607492446899,0.5429919907450675,,,,,,,,
897000,819,8725.386859662749,5185.819709735177,1.92,1260.16,305.80117835998533,309.96179351806643,-563.8593365478515,0.638136625289917,0.546795261502266,,,,,,,,
898000,820,8719.26551138878,5177.108966870831,1.92,1258.15,357.42710891723635,368.3104203796387,-567.8916146850586,0.6622585654258728,0.5610978999733924,,,,,,,,
899000,821,8712.772253182799,5178.62786357767,1.92,1257.06,277.05171699523925,279.67393142700195,-563.9404016113281,0.6407811045646667,0.5533171871304512,,,,,,,,
900000,822,8777.380510264768,5214.950006391582,1.93,1264.02,281.9662937927246,290.2722457885742,-564.5310546875,0.6392090916633606,0.552763477563858,,,,,,,,
901000,822,8777.380510264768,5214.950006391582,1.93,1264.02,187.35538841247558,188.3222974395752,-563.1823583984375,0.6587893962860107,0.5529550749063492,,,,,,,,
902000,823,8772.381282938339,5216.224995966229,1.93,1263.82,234.618897857666,229.18043045043945,-565.6983276367188,0.6513293385505676,0.5545751738548279,,,,,,,,
903000,824,8839.341302860346,5255.486280897674,1.94,1271.6,310.4423392486572,299.7782154846191,-566.550376586914,0.6397656202316284,0.5513331168889999,,,,,,,,
904000,824,8839.341302860346,5255.486280897674,1.94,1271.6,178.79654495239257,185.3351374053955,-564.2556408691406,0.6639463901519775,0.5316549691557885,,,,,,,,
905000,825,9008.28653590722,5350.524140984643,1.96,1289.76,260.6908885192871,268.62899772644045,-562.9829913330078,0.6343174576759338,0.5569103446602821,,,,,,,,
906000,826,9016.90017902207,5352.910080136474,1.96,1290.38,242.3797834777832,247.48800186157226,-564.6696856689454,0.6452799439430237,0.5591757863759994,,,,,,,,
907000,827,9032.172140932362,5360.146213914963,1.96,1291.19,373.24653106689453,372.9829977416992,-566.7943139648437,0.6512147188186646,0.5505820301175117,,,,,,,,
908000,828,9032.263286925849,5362.856412691215,1.96,1291.91,161.87563423156737,163.07643379211424,-564.5350006103515,0.6526596546173096,0.5453600412607194,,,,,,,,
909000,828,9032.263286925849,5362.856412691215,1.96,1291.91,342.29224838256835,345.9501931762695,-566.9333337402344,0.661923348903656,0.5591329309344292,,,,,,,,
910000,829,9030.660868465005,5362.013211125137,1.96,1291.71,157.01500190734862,164.602119140625,-570.698158569336,0.6341016292572021,0.5486297994852066,,,,,,,,
911000,830,9040.409912926412,5367.721848325704,1.96,1292.43,265.56209213256835,264.9443546295166,-564.6788458251954,0.6572659015655518,0.5465037196874618,,,,,,,,
912000,831,9035.243267116835,5366.462826512674,1.96,1292.18,255.95283432006835,258.74845916748046,-570.5772302246094,0.6584723591804504,0.5505781185626983,,,,,,,,
913000,831,9035.243267116835,5366.462826512674,1.96,1292.18,202.63011070251466,204.48021568298338,-569.6118444824219,0.6337533593177795,0.5457547914981842,,,,,,,,
914000,832,9081.974790308124,5393.8229402401785,1.97,1298.48,182.12027244567872,187.12101860046386,-565.2132653808594,0.6520474553108215,0.5680236339569091,,,,,,,,
915000,833,9079.967338550945,5392.623400757085,1.97,1298.68,343.9936390686035,346.84784553527834,-566.0770324707031,0.6556975245475769,0.5471960353851318,,,,,,,,
916000,834,9040.615808297262,5371.210511080052,1.96,1294.21,226.2423313522339,228.81122634887694,-565.8490441894531,0.6367274522781372,0.5519188728928566,,,,,,,,
917000,835,9039.28775156759,5367.8418772444975,1.96,1292.55,265.985703125,267.42991203308105,-565.3868029785157,0.6556032299995422,0.5524879711866378,,,,,,,,
918000,835,9039.28775156759,5367.8418772444975,1.96,1292.55,200.94021965026855,201.32047996520996,-565.7902996826172,0.6529135704040527,0.5372180014848709,,,,,,,,
919000,836,9045.905268280905,5374.343020145778,1.96,1294.35,219.05205924987794,220.2961811065674,-568.7889416503906,0.6445841193199158,0.5470479935407638,,,,,,,,
920000,837,9040.211271725255,5369.226757131721,1.96,1293.61,178.8164026260376,182.25970512390137,-564.8765826416015,0.6555652618408203,0.5392956852912902,,,,,,,,
921000,837,9040.211271725255,5369.226757131721,1.96,1293.61,241.74873962402344,224.90833450317382,-565.9774798583984,0.660920262336731,0.5449145314097404,,,,,,,,
922000,838,9157.572599707692,5438.249785872266,1.97,1306.5,224.49737548828125,219.89483085632324,-564.4860568237305,0.64629065990448,0.5523011165857316,,,,,,,,
923000,840,9113.474410901528,5417.115450153571,1.96,1302.96,228.64936531066894,238.21033782958983,-565.9191119384766,0.6415689587593079,0.5464897134900093,,,,,,,,
924000,840,9113.474410901528,5417.115450153571,1.96,1302.96,264.66585273742675,265.3416522598267,-568.6710821533203,0.6550440788269043,0.5380182483792305,,,,,,,,
925000,841,9117.507521924868,5422.770407635831,1.96,1305.03,211.04763214111327,194.79230033874512,-566.6430346679688,0.6586676836013794,0.5627498120069504,,,,,,,,
926000,842,9002.299741996272,5354.974076593565,1.95,1293.76,268.5512152862549,268.93097023010256,-564.2545013427734,0.6384276747703552,0.5558514094352722,,,,,,,,
927000,843,8999.973879191,5357.856710460179,1.95,1294.76,292.87509132385253,298.6181037902832,-566.5633374023438,0.6536373496055603,0.5606261393427849,,,,,,,,
928000,844,8895.787793359223,5296.580324965241,1.94,1283.46,355.19496101379394,355.413092880249,-570.0002423095704,0.6728566884994507,0.5435665187239647,,,,,,,,
929000,845,8887.932037450784,5288.4692944045655,1.94,1281.4,275.27540145874025,266.34894844055174,-567.9651251220703,0.6543133854866028,0.5555664992332459,,,,,,,,
930000,846,8833.47273000465,5258.522594845132,1.93,1273.9,275.4510079956055,286.2984156799316,-568.8071643066406,0.6517724990844727,0.5419333228468894,,,,,,,,
931000,847,8821.240321030338,5253.160851920327,1.93,1272.6,269.4384400177002,257.288970413208,-569.9939199829101,0.64252769947052,0.5558604097366333,,,,,,,,
932000,848,8866.953806747648,5275.654455474008,1.94,1277.5,245.3854973602295,248.75328735351562,-569.6086669921875,0.6551613807678223,0.5458030462265014,,,,,,,,
933000,848,8866.953806747648,5275.654455474008,1.94,1277.5,148.7198030090332,155.36459426879884,-565.8067578125,0.6467862725257874,0.5380107608437538,,,,,,,,
934000,849,8890.154132766282,5287.511837454325,1.94,1279.2,307.6838554382324,305.6459189605713,-566.0700323486328,0.6659258604049683,0.5502457737922668,,,,,,,,
935000,850,8788.31660064231,5227.354494108451,1.93,1270.02,249.88482795715333,249.9008218383789,-569.1941003417969,0.6546997427940369,0.5702611333131791,,,,,,,,
936000,850,8788.31660064231,5227.354494108451,1.93,1270.02,206.896727142334,212.49779800415038,-567.5617376708984,0.6358433365821838,0.5550237745046616,,,,,,,,
937000,851,8880.663643143089,5276.231937386889,1.94,1279.65,350.63026039123537,340.1069128417969,-568.7297442626954,0.6485692262649536,0.5494782957434654,,,,,,,,
938000,852,8918.922229283304,5294.678748587497,1.94,1284.88,225.71304191589354,227.4152938079834,-567.4431018066406,0.6653811931610107,0.5467181149125099,,,,,,,,
939000,853,8784.485095338205,5219.384796453004,1.93,1270.98,161.16097938537598,157.48976852416993,-568.4754608154296,0.6449242830276489,0.5382512763142586,,,,,,,,
940000,853,8784.485095338205,5219.384796453004,1.93,1270.98,251.40750480651855,253.35388221740723,-568.8139416503906,0.6643685102462769,0.5516499304771423,,,,,,,,
941000,854,8815.228158514974,5233.810549574041,1.93,1273.98,411.9403689575195,416.07202339172363,-566.602445678711,0.6750139594078064,0.5420673650503158,,,,,,,,
942000,855,8817.906972859579,5233.501958918312,1.93,1274.29,347.1912060546875,353.6185417175293,-570.8540759277344,0.664039134979248,0.5519704496860505,,,,,,,,
943000,856,8831.726323878263,5239.965765761311,1.93,1275.97,277.9826547241211,281.4628034210205,-570.5558557128907,0.682438313961029,0.5392641457915306,,,,,,,,
944000,856,8831.726323878263,5239.965765761311,1.93,1275.97,178.84827644348144,179.2735745239258,-569.1128149414062,0.6690163016319275,0.550291291475296,,,,,,,,
945000,857,8948.451809790613,5307.881559994266,1.95,1288.31,194.39294151306152,197.61485916137696,-569.0254309082031,0.6392685770988464,0.555298599600792,,,,,,,,
946000,857,8948.451809790613,5307.881559994266,1.95,1288.31,209.80698135375977,206.94732414245607,-568.5454089355469,0.6425626873970032,0.5474796128273011,,,,,,,,
947000,858,9045.028815960633,5369.327546648258,1.96,1298.5,235.75904724121094,228.05691257476806,-568.0791180419922,0.6363280415534973,0.5520371735095978,,,,,,,,
948000,859,8999.142015183976,5346.786205138048,1.95,1292.8,217.11064918518068,214.2291975402832,-565.7208801269531,0.6403785943984985,0.5493893092870712,,,,,,,,
949000,859,8999.142015183976,5346.786205138048,1.95,1292.8,205.2839503479004,198.00559616088867,-565.596103515625,0.6636552810668945,0.5557338532805443,,,,,,,,
950000,860,9155.622059697846,5434.367847250384,1.97,1308.8,267.8304987335205,267.33426139831545,-567.3187115478515,0.6487736105918884,0.5580941167473793,,,,,,,,
951000,860,9155.622059697846,5434.367847250384,1.97,1308.8,245.01463104248046,242.94102561950683,-564.5132824707031,0.6680544018745422,0.5549276289343834,,,,,,,,
952000,860,9155.622059697846,5434.367847250384,1.97,1308.8,397.8489413452148,395.17633224487304,-568.6219787597656,0.6554713249206543,0.5394992074370384,,,,,,,,
953000,861,9243.331171577973,5485.184449235833,1.98,1317.41,244.6527889251709,245.20817749023436,-566.5440570068359,0.6558147072792053,0.5385911121964455,,,,,,,,
954000,862,9212.197598493138,5467.951801707222,1.98,1313.36,196.93635391235352,200.11004981994628,-568.1077447509765,0.6449828147888184,0.555520172715187,,,,,,,,
955000,863,9211.573984237091,5464.365783679117,1.98,1312.51,253.09777336120607,250.93994705200194,-565.3809130859376,0.6544331908226013,0.5616085547208786,,,,,,,,
956000,864,9210.240897426216,5467.687366200911,1.98,1313.91,237.9742811203003,256.5972061920166,-569.3346533203126,0.6723244786262512,0.5412219700217247,,,,,,,,
957000,865,9085.76818209464,5394.362767373788,1.96,1300.32,236.9449321746826,241.99646446228027,-567.6295715332031,0.647348940372467,0.5437502461671829,,,,,,,,
958000,866,9145.285157574217,5431.244545697367,1.97,1307.09,178.2430739593506,177.25570724487304,-565.8229571533203,0.6523500680923462,0.554748291671276,,,,,,,,
959000,866,9145.285157574217,5431.244545697367,1.97,1307.09,430.18058807373046,422.91850982666017,-565.8463745117188,0.6482986211776733,0.5442321953177452,,,,,,,,
960000,866,9145.285157574217,5431.244545697367,1.97,1307.09,378.47608627319335,377.8136793518066,-566.2118933105469,0.6620969772338867,0.5515398913621903,,,,,,,,
961000,867,9264.36217369342,5502.423511088658,1.98,1319.27,255.3259942626953,253.08534439086915,-567.5113800048828,0.6733081340789795,0.5368995994329453,,,,,,,,
962000,868,9218.493611624186,5477.100397963605,1.97,1313.61,238.60622413635255,234.9123857116699,-567.0206201171875,0.645499587059021,0.5420432975888252,,,,,,,,
963000,869,9280.120336270369,5511.507282789295,1.98,1319.77,335.7473770904541,330.5227404022217,-568.0121905517578,0.6521490216255188,0.5544374659657478,,,,,,,,
964000,869,9280.120336270369,5511.507282789295,1.98,1319.77,362.27056365966797,361.69823223114014,-567.9227380371094,0.6377609968185425,0.5608899858593941,,,,,,,,
965000,870,9363.908558790654,5559.586592101015,1.99,1330.08,285.5976020431519,295.6911854553223,-568.69986328125,0.6592234373092651,0.5499897283315659,,,,,,,,
966000,870,9363.908558790654,5559.586592101015,1.99,1330.08,255.55237854003906,265.8647992706299,-566.9401281738282,0.6637831926345825,0.5500544759631157,,,,,,,,
967000,870,9363.908558790654,5559.586592101015,1.99,1330.08,221.34176437377928,209.44071899414064,-570.6930828857422,0.6520967483520508,0.5534713512659073,,,,,,,,
968000,871,9623.0715843809,5711.593281835406,2.02,1354.73,186.86269966125488,186.50360260009765,-569.8191485595703,0.6463977098464966,0.5368897676467895,,,,,,,,
969000,872,9657.1866547929,5730.560940406681,2.02,1359.37,345.6824885559082,341.66836109161375,-568.8152581787109,0.6429116725921631,0.5583047267794609,,,,,,,,
970000,873,9634.941895144162,5719.330484145961,2.02,1356.6,256.55659713745115,268.3047486114502,-568.7239752197265,0.6462110280990601,0.5460557180643082,,,,,,,,
971000,874,9564.726351611018,5679.078883563535,2.01,1348.84,169.75994384765625,163.40718070983885,-567.7939001464844,0.6572452187538147,0.554767500758171,,,,,,,,
972000,874,9564.726351611018,5679.078883563535,2.01,1348.84,227.3171413421631,221.70475128173828,-568.5436151123047,0.6414629220962524,0.5411120143532753,,,,,,,,
973000,876,9371.428910315235,5562.940369299579,1.99,1326.15,340.4652719116211,339.54990230560304,-572.9193914794922,0.6658484935760498,0.5391327077150345,,,,,,,,
974000,877,9327.894178470999,5539.819858140318,1.98,1321.27,209.49919189453124,207.79867485046387,-567.5868572998047,0.6690355539321899,0.5449327430129052,,,,,,,,
975000,878,9253.445895781198,5495.259751752012,1.97,1312.32,206.35685470581055,209.50963272094725,-569.0641827392578,0.656890332698822,0.5553461533784866,,,,,,,,
976000,879,9245.165006916293,5490.535860044511,1.97,1310.96,279.9212712097168,274.24682723999024,-570.0267498779297,0.649249255657196,0.5444262710213661,,,,,,,,
977000,879,9245.165006916293,5490.535860044511,1.97,1310.96,278.5357978820801,279.7651921081543,-569.0554541015625,0.650995135307312,0.5496241709589959,,,,,,,,
978000,880,9285.372534489798,5515.528822237996,1.97,1316.32,326.2583061218262,322.4851775360107,-569.2686334228515,0.6716369390487671,0.554660068154335,,,,,,,,
979000,881,9374.88979046518,5568.312806397561,1.98,1323.88,272.1623998260498,266.2767879486084,-570.0292572021484,0.6602024435997009,0.5524978083372116,,,,,,,,
980000,881,9374.88979046518,5568.312806397561,1.98,1323.88,290.7144457244873,284.8709006500244,-573.4037786865234,0.6397823095321655,0.5546037766337395,,,,,,,,
981000,882,9315.56492974906,5531.514165257117,1.97,1319.2,218.11032508850099,219.88593460083007,-567.8816320800781,0.6693090796470642,0.5491539451479912,,,,,,,,
982000,883,9307.16840736352,5524.053750585449,1.97,1317.64,282.2457837677002,284.5160241699219,-569.8003967285156,0.6511288285255432,0.5512348037958145,,,,,,,,
983000,884,9346.90536060764,5547.642438139941,1.98,1321.54,308.1751877593994,313.9079870605469,-567.7812042236328,0.6540887951850891,0.5530090260505677,,,,,,,,
984000,884,9346.90536060764,5547.642438139941,1.98,1321.54,349.80806915283205,357.70886947631834,-571.4752893066407,0.6605778336524963,0.5565149557590484,,,,,,,,
985000,885,9349.36657619622,5545.444810991578,1.98,1321.83,306.0562490081787,311.9301220703125,-571.6158654785156,0.6419899463653564,0.5556397297978402,,,,,,,,
986000,886,9351.728681689405,5547.007669090596,1.98,1321.99,214.57232597351074,209.3728243255615,-569.6149096679687,0.6683425307273865,0.5563471800088883,,,,,,,,
987000,886,9351.728681689405,5547.007669090596,1.98,1321.99,251.4870233154297,263.4938161468506,-568.6753601074219,0.6568227410316467,0.5512113589048385,,,,,,,,
988000,887,9349.828915493981,5546.1809680395445,1.98,1320.68,240.06485984802245,239.2288018798828,-568.6181762695312,0.6753982901573181,0.5444857057929039,,,,,,,,
989000,888,9416.020315214966,5580.731987261341,1.99,1327.02,224.78630523681642,223.36181007385255,-570.0575280761718,0.6627085208892822,0.5317678362131119,,,,,,,,
990000,888,9416.020315214966,5580.731987261341,1.99,1327.02,157.77618003845214,156.60724754333495,-571.5015258789062,0.6741768717765808,0.5670181381702423,,,,,,,,
991000,889,9354.857585634581,5546.210866296818,1.98,1320.93,353.8118423461914,349.94193885803224,-570.1942486572266,0.6837494969367981,0.5418106102943421,,,,,,,,
992000,890,9336.416657508116,5533.013805386847,1.98,1318.03,327.2414655303955,315.181996307373,-569.2735357666015,0.6620385646820068,0.5467369782924653,,,,,,,,
993000,891,9351.349175537069,5542.345392308194,1.98,1321.23,346.1507356262207,348.2453842926025,-567.8651873779297,0.6386195421218872,0.5588717117905617,,,,,,,,
994000,891,9351.349175537069,5542.345392308194,1.98,1321.23,250.62308799743653,243.50178688049317,-570.3706121826172,0.6546708941459656,0.5633112293481827,,,,,,,,
995000,892,9342.507548934951,5539.037811711435,1.98,1320.03,229.29752113342286,230.54557174682617,-568.9212670898437,0.6650500297546387,0.5599147948622704,,,,,,,,
996000,893,9323.86509806683,5529.799452079112,1.98,1318.75,297.1941976928711,298.33285598754884,-571.2129864501953,0.6467633247375488,0.5548174372315406,,,,,,,,
997000,893,9323.86509806683,5529.799452079112,1.98,1318.75,339.2026464080811,356.3403495788574,-573.1393280029297,0.6769924163818359,0.5398355501890183,,,,,,,,
998000,894,9387.847820104,5568.547663683782,1.99,1324.51,227.73634048461915,226.58483940124512,-571.4164770507813,0.6553811430931091,0.5322684308886528,,,,,,,,
999000,895,9431.20773352264,5589.806415602752,2.0,1328.91,312.76197235107423,312.95952629089356,-572.090224609375,0.6637724041938782,0.5492970672249794,,,,,,,,
